step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
236,CASH_OUT,142536.22,C316791864,0.0,0.0,C1842265107,160412.16,302948.38,0,0
236,CASH_OUT,339547.49,C2063714614,211535.0,0.0,C1056670314,0.0,339547.49,0,0
236,TRANSFER,469425.71,C1165704926,0.0,0.0,C583292932,3514196.56,3983622.27,0,0
236,TRANSFER,636123.14,C1345915524,15230.0,0.0,C1128276429,41936.81,678059.95,0,0
237,PAYMENT,6726.78,C1900199558,0.0,0.0,M150021097,0.0,0.0,0,0
237,PAYMENT,21972.05,C1312469307,34625.52,12653.47,M1312070234,0.0,0.0,0,0
237,CASH_OUT,34649.33,C481113006,0.0,0.0,C1696505996,217512.4,252161.72,0,0
237,CASH_OUT,87250.03,C1543275743,0.0,0.0,C139422286,2075912.87,2163162.9,0,0
237,CASH_OUT,141096.85,C21544738,39842.0,0.0,C2068223545,21213.0,162309.85,0,0
237,TRANSFER,338607.98,C489378629,0.0,0.0,C1169122855,904800.7,1243408.69,0,0
238,PAYMENT,103.22,C1695843503,0.0,0.0,M1893758175,0.0,0.0,0,0
238,PAYMENT,8378.15,C1164745361,4040.0,0.0,M1670358703,0.0,0.0,0,0
238,PAYMENT,10757.64,C1111304820,2000.0,0.0,M587732615,0.0,0.0,0,0
238,PAYMENT,18057.86,C1744678179,19908.31,1850.45,M148420078,0.0,0.0,0,0
238,CASH_OUT,24401.8,C2117790232,0.0,0.0,C996409791,169086.62,193488.42,0,0
238,CASH_IN,80190.63,C1013342009,8647866.37,8728057.0,C1684577650,604568.53,524377.89,0,0
238,CASH_OUT,90270.88,C629527902,11363.0,0.0,C1164532060,0.0,90270.88,0,0
238,CASH_OUT,133989.61,C285621182,0.0,0.0,C755223579,2111870.44,2245860.05,0,0
238,CASH_OUT,139453.84,C310942891,101936.31,0.0,C898977506,198278.62,337732.46,0,0
238,CASH_OUT,168793.74,C107077312,53990.0,0.0,C557884650,1649294.53,1818088.27,0,0
239,CASH_IN,180208.86,C352228189,31942.0,212150.86,C604688420,237382.41,57173.55,0,0
239,TRANSFER,213399.85,C1387993569,94501.0,0.0,C451731094,4928202.9,5141602.75,0,0
240,PAYMENT,12492.84,C320540298,468.22,0.0,M1238329933,0.0,0.0,0,0
241,PAYMENT,1998.13,C994812499,4857.0,2858.87,M1997277786,0.0,0.0,0,0
241,PAYMENT,5755.29,C1672236374,81910.0,76154.71,M1678396013,0.0,0.0,0,0
241,TRANSFER,3124238.51,C1462570234,0.0,0.0,C1233454027,6616561.08,9740799.59,0,0
249,PAYMENT,17555.22,C171525442,0.0,0.0,M1535177085,0.0,0.0,0,0
249,PAYMENT,22210.1,C280339980,14432.0,0.0,M101541976,0.0,0.0,0,0
249,PAYMENT,24335.19,C854971489,154183.92,129848.72,M2000800444,0.0,0.0,0,0
249,CASH_IN,51821.01,C773124696,5204544.96,5256365.97,C1564228637,98258.46,46437.45,0,0
249,CASH_IN,118591.33,C1244789362,21232.0,139823.33,C1806973732,11071.29,0.0,0,0
249,CASH_OUT,133262.43,C27760409,0.0,0.0,C1391986725,744444.35,877706.78,0,0
249,CASH_IN,262120.5,C12781138,8127067.18,8389187.68,C449378182,407941.21,145820.71,0,0
250,PAYMENT,4456.32,C1814618614,227634.04,223177.71,M1127842192,0.0,0.0,0,0
250,PAYMENT,7450.56,C2103935934,63965.0,56514.44,M202933779,0.0,0.0,0,0
250,PAYMENT,11436.94,C1496523675,12197.0,760.06,M1031767141,0.0,0.0,0,0
250,PAYMENT,32562.57,C1397969346,100578.0,68015.43,M2140308055,0.0,0.0,0,0
250,CASH_OUT,113278.04,C1532848861,21372.0,0.0,C1268359000,0.0,113278.04,0,0
250,CASH_OUT,114975.92,C1134853676,81707.0,0.0,C1292288586,0.0,114975.92,0,0
250,CASH_OUT,135973.81,C1808177621,0.0,0.0,C2015947544,929291.99,1065265.81,0,0
250,CASH_OUT,138087.54,C434497157,0.0,0.0,C24499971,384299.2,522386.74,0,0
250,CASH_OUT,387420.97,C1115372378,61353.0,0.0,C81500325,705066.16,1092487.13,0,0
250,CASH_IN,407359.73,C355346941,1692102.35,2099462.08,C820917061,1529631.96,1122272.22,0,0
251,PAYMENT,6546.93,C1184900025,30194.0,23647.07,M924890641,0.0,0.0,0,0
251,PAYMENT,14202.7,C1766147337,0.0,0.0,M1983329847,0.0,0.0,0,0
251,PAYMENT,25764.72,C258564426,154263.0,128498.28,M422789806,0.0,0.0,0,0
251,CASH_OUT,45239.96,C1771355945,33878.66,0.0,C2055948997,1873798.48,1919038.44,0,0
251,CASH_IN,72158.42,C951986519,1606687.23,1678845.65,C664419917,397195.41,325036.99,0,0
251,CASH_OUT,118105.95,C1642294930,17071.01,0.0,C644948876,439941.66,558047.61,0,0
251,TRANSFER,149350.35,C1962863386,0.0,0.0,C487018190,1514025.88,1663376.23,0,0
251,CASH_IN,173623.19,C523102327,6561601.23,6735224.43,C1324282734,602069.93,428446.74,0,0
251,CASH_OUT,208272.94,C1596276883,15832.0,0.0,C1610594356,1861567.17,2069840.11,0,0
251,CASH_IN,218178.26,C1498106450,6836131.44,7054309.71,C1924961898,706969.26,488791.0,0,0
251,CASH_IN,258074.42,C598916493,929.0,259003.42,C26942118,0.0,0.0,0,0
251,CASH_OUT,347312.7,C152341781,53075.0,0.0,C302470299,1217617.08,1564929.78,0,0
252,PAYMENT,7947.18,C557993821,0.0,0.0,M1393515392,0.0,0.0,0,0
252,PAYMENT,13538.8,C835240491,11648.0,0.0,M797370584,0.0,0.0,0,0
252,PAYMENT,14325.65,C621774491,22305.0,7979.35,M2115463323,0.0,0.0,0,0
252,PAYMENT,14842.26,C1091035709,32048.45,17206.19,M1219660595,0.0,0.0,0,0
252,CASH_OUT,23452.71,C1779249788,0.0,0.0,C642992320,1597554.81,1621007.52,0,0
252,CASH_IN,53368.54,C2073322233,3564218.49,3617587.03,C141451877,200368.86,147000.32,0,0
252,CASH_OUT,70711.36,C1158215745,186439.0,115727.64,C1594508571,509931.75,580643.12,0,0
252,CASH_IN,105174.42,C1872756644,2729169.0,2834343.43,C2114229585,327834.23,222659.81,0,0
252,CASH_IN,172433.47,C1062624828,5670958.01,5843391.48,C456838402,1350240.64,896166.71,0,0
252,CASH_OUT,195227.91,C835571957,0.0,0.0,C208019830,1256726.0,1451953.91,0,0
252,TRANSFER,427469.04,C1046953551,12852.0,0.0,C1544862417,145182.9,572651.94,0,0
252,TRANSFER,1258447.97,C552549625,4057.0,0.0,C1800399256,164405.26,1422853.23,0,0
252,TRANSFER,1422019.38,C1891689119,0.0,0.0,C936003598,3143829.53,4565848.91,0,0
253,PAYMENT,1948.37,C680996757,18736.09,16787.71,M1202888243,0.0,0.0,0,0
253,PAYMENT,3613.85,C831721829,0.0,0.0,M1341675611,0.0,0.0,0,0
253,PAYMENT,5627.53,C1764417597,0.0,0.0,M1904576253,0.0,0.0,0,0
253,PAYMENT,8486.09,C1481254126,0.0,0.0,M1103798823,0.0,0.0,0,0
253,CASH_OUT,32121.67,C510661526,0.0,0.0,C985949410,2009647.52,2041769.19,0,0
253,CASH_OUT,113293.08,C1894824228,13978.0,0.0,C1121051975,2653750.25,2767043.34,0,0
253,CASH_OUT,122175.2,C1197986677,40787.0,0.0,C2044425961,9651.35,131826.55,0,0
253,CASH_IN,226363.36,C432538916,13207515.65,13433879.01,C1463565088,1806841.51,1580478.15,0,0
253,CASH_IN,241016.19,C1261738314,244853.0,485869.19,C191000365,2434471.58,2193455.39,0,0
253,CASH_OUT,279877.48,C636366858,34738.0,0.0,C1731075030,182095.57,461973.04,0,0
253,CASH_OUT,362714.43,C1098506498,0.0,0.0,C12493363,766546.99,1129261.43,0,0
253,CASH_OUT,363803.21,C579792618,0.0,0.0,C619086073,913681.12,1277484.33,0,0
253,TRANSFER,418896.64,C1922440763,291444.0,0.0,C237945477,12388464.2,12807360.84,0,0
253,TRANSFER,539510.01,C1566813757,11019.0,0.0,C1233229818,984887.79,1524397.8,0,0
254,PAYMENT,13588.93,C1635148891,0.0,0.0,M1160448874,0.0,0.0,0,0
254,CASH_OUT,19770.61,C562783428,0.0,0.0,C141460740,464587.39,484358.0,0,0
254,CASH_OUT,60933.66,C123641751,0.0,0.0,C2029631580,3264051.18,3324984.84,0,0
254,TRANSFER,193442.21,C1814557544,0.0,0.0,C465286489,1055275.79,1248718.0,0,0
254,CASH_OUT,226101.73,C1213680230,0.0,0.0,C330226144,7841110.8,8067212.53,0,0
254,CASH_IN,253354.54,C1109631708,414.0,253768.54,C24017496,1717149.08,1463794.54,0,0
254,CASH_OUT,351043.07,C1106509980,116619.0,0.0,C1926619681,47723.82,398766.88,0,0
254,CASH_IN,370220.37,C1428268466,20071.0,390291.37,C1793851024,89778.12,0.0,0,0
254,TRANSFER,510053.3,C273379425,7526.0,0.0,C1747249204,400324.71,910378.01,0,0
254,TRANSFER,552381.57,C1806547477,129600.0,0.0,C849811328,0.0,552381.57,0,0
254,CASH_IN,660037.98,C1416785432,155689.0,815726.98,C135304916,1060276.91,400238.93,0,0
254,TRANSFER,694789.5,C1220405444,0.0,0.0,C317733892,1259867.15,1954656.65,0,0
255,PAYMENT,1515.52,C601775390,0.0,0.0,M976055938,0.0,0.0,0,0
255,PAYMENT,9329.86,C128171747,0.0,0.0,M723928402,0.0,0.0,0,0
255,PAYMENT,10507.15,C1834794529,0.0,0.0,M511469316,0.0,0.0,0,0
255,PAYMENT,11487.79,C1309553492,3394.0,0.0,M943637797,0.0,0.0,0,0
255,PAYMENT,13288.18,C1923273976,10315.0,0.0,M1602780315,0.0,0.0,0,0
255,CASH_OUT,31762.19,C1069063335,0.0,0.0,C44906633,1210850.93,1242613.12,0,0
255,TRANSFER,38461.47,C1472871781,0.0,0.0,C1385829498,51223.85,89685.32,0,0
255,CASH_OUT,99889.89,C766535536,0.0,0.0,C601346826,762800.6,862690.48,0,0
255,CASH_IN,126922.6,C923472990,1729801.88,1856724.48,C2082601009,1830440.51,1703517.91,0,0
255,CASH_IN,133500.86,C229007601,24053.17,157554.03,C482255396,848676.17,1134021.97,0,0
255,CASH_IN,179794.33,C1946966334,15714.0,195508.33,C1723933266,52150.66,0.0,0,0
255,CASH_OUT,228489.07,C74933712,0.0,0.0,C1817329061,1519317.92,1747806.99,0,0
255,CASH_OUT,229110.92,C1483105591,19919.0,0.0,C532804043,0.0,229110.92,0,0
255,CASH_OUT,286936.39,C2073713262,8339.0,0.0,C1841960813,947457.8,1234394.19,0,0
255,CASH_IN,295552.85,C1802290155,7077821.79,7373374.64,C1653110948,2069941.22,1774388.37,0,0
256,PAYMENT,1487.9,C1438200563,0.0,0.0,M1288905020,0.0,0.0,0,0
256,PAYMENT,2417.77,C2040299426,59106.0,56688.23,M801229895,0.0,0.0,0,0
256,PAYMENT,10449.98,C2045081335,0.0,0.0,M1240199026,0.0,0.0,0,0
256,PAYMENT,15363.56,C1550604900,0.0,0.0,M2018563702,0.0,0.0,0,0
256,CASH_OUT,40114.49,C1675089398,24598.0,0.0,C892362537,751939.96,792054.45,0,0
256,CASH_IN,54559.12,C428498801,917416.9,971976.02,C756951826,304226.28,249667.16,0,0
256,CASH_IN,181694.67,C635527182,9078.0,190772.67,C1672021385,27138.99,0.0,0,0
256,CASH_IN,202202.87,C960555250,30815.0,233017.87,C1566810909,0.0,0.0,0,0
256,CASH_OUT,218287.76,C1508151130,0.0,0.0,C1189179252,3999764.33,4218052.09,0,0
256,CASH_OUT,255810.72,C938868423,249764.0,0.0,C960049108,89611.87,345422.6,0,0
256,CASH_OUT,275167.21,C754094953,132084.0,0.0,C1942303380,1974367.81,2249535.02,0,0
256,CASH_IN,314758.83,C1559836246,10791.0,325549.83,C1591568906,145219.51,0.0,0,0
256,CASH_IN,328660.16,C792477295,24643605.65,24972265.81,C731951816,743203.72,414543.57,0,0
256,TRANSFER,634237.53,C1749786463,0.0,0.0,C1228262153,1659912.92,2294150.44,0,0
256,TRANSFER,641273.05,C1025425335,21109.0,0.0,C1979714660,35995.0,631932.19,0,0
257,PAYMENT,5130.06,C2035127601,18605.39,13475.33,M297655923,0.0,0.0,0,0
257,PAYMENT,5203.59,C1750320658,223683.56,218479.97,M67522513,0.0,0.0,0,0
257,PAYMENT,5556.96,C523060674,10027.0,4470.04,M1608456988,0.0,0.0,0,0
257,PAYMENT,5672.7,C1016696327,30291.0,24618.3,M354769724,0.0,0.0,0,0
257,CASH_OUT,14554.54,C1387236985,0.0,0.0,C975910370,1393557.3,1152887.32,0,0
257,PAYMENT,16782.57,C607386546,31313.0,14530.43,M2037781941,0.0,0.0,0,0
257,PAYMENT,19812.8,C364269741,35042.0,15229.2,M1520019486,0.0,0.0,0,0
258,PAYMENT,324.53,C889559104,48729.91,48405.38,M259599927,0.0,0.0,0,0
258,PAYMENT,4936.68,C1776158939,138338.0,133401.32,M1974317380,0.0,0.0,0,0
258,PAYMENT,6645.79,C1829606822,0.0,0.0,M610026730,0.0,0.0,0,0
258,PAYMENT,7069.61,C99185772,68778.0,61708.39,M1361261887,0.0,0.0,0,0
258,PAYMENT,8089.26,C1881266035,26382.0,18292.74,M898549413,0.0,0.0,0,0
258,TRANSFER,11230.92,C144782541,0.0,0.0,C147059762,13414383.32,13425614.23,0,0
258,PAYMENT,11997.55,C1961425290,146607.91,134610.36,M1265596401,0.0,0.0,0,0
258,PAYMENT,13195.74,C704340091,0.0,0.0,M1988008393,0.0,0.0,0,0
258,PAYMENT,17457.41,C376068989,0.0,0.0,M1117701647,0.0,0.0,0,0
258,CASH_OUT,61880.73,C1305852668,4164.0,0.0,C828895934,110537.41,172418.14,0,0
258,CASH_IN,87999.13,C1340160039,5084256.68,5172255.81,C848292007,11698441.45,11725918.02,0,0
258,CASH_OUT,94139.15,C645301834,12230.0,0.0,C600519390,79485.74,173624.89,0,0
258,CASH_OUT,100326.62,C1688657688,904876.0,804549.38,C161632843,130954.75,231281.37,0,0
258,CASH_OUT,151809.57,C31350453,0.0,0.0,C1190822462,598711.85,750521.41,0,0
258,CASH_OUT,349363.15,C793182060,0.0,0.0,C1617116974,2218418.66,2567781.81,0,0
259,PAYMENT,7165.39,C369013612,22437.49,15272.11,M534285344,0.0,0.0,0,0
259,PAYMENT,8878.63,C1182171944,10151.47,1272.85,M907177584,0.0,0.0,0,0
259,CASH_IN,11922.96,C1857326417,54087.0,66009.96,C1384054879,0.0,0.0,0,0
259,CASH_OUT,14374.09,C1345270253,31396.0,17021.91,C1631666010,0.0,14374.09,0,0
259,PAYMENT,18397.48,C66083516,0.0,0.0,M1874092314,0.0,0.0,0,0
259,CASH_IN,22780.01,C1878789495,2025553.76,2048333.78,C1597885047,11755932.19,11733152.18,0,0
259,CASH_OUT,48587.88,C746727179,75277.0,26689.12,C589835958,339125.59,387713.47,0,0
259,CASH_IN,58098.28,C483352890,18230013.43,18288111.71,C1644249553,120504.79,62406.51,0,0
259,CASH_IN,66298.95,C482895817,60969.0,127267.95,C1783041640,0.0,0.0,0,0
259,CASH_OUT,76276.87,C622628894,72.0,0.0,C389084886,2907461.92,2983738.78,0,0
259,CASH_OUT,89455.17,C1061829495,0.0,0.0,C795684055,5948847.43,6038302.59,0,0
259,CASH_IN,89584.23,C609350669,6430244.31,6519828.54,C511979204,239390.57,149806.35,0,0
259,CASH_OUT,134442.5,C963144115,0.0,0.0,C1141234766,318972.93,453415.42,0,0
259,CASH_OUT,156496.13,C1911258877,31184.0,0.0,C1974004858,0.0,156496.13,0,0
259,TRANSFER,558073.69,C1477071345,0.0,0.0,C1288964156,783207.52,1341281.21,0,0
259,TRANSFER,827895.1,C1876842855,10174.0,0.0,C1695703206,944993.05,1772888.16,0,0
260,PAYMENT,3111.89,C723550370,30636.85,27524.96,M517732825,0.0,0.0,0,0
260,PAYMENT,3361.14,C1510799617,0.0,0.0,M852248396,0.0,0.0,0,0
260,PAYMENT,5685.06,C1031095437,229351.46,223666.41,M399401567,0.0,0.0,0,0
260,PAYMENT,6291.48,C2124737484,56176.0,49884.52,M1937809253,0.0,0.0,0,0
260,PAYMENT,8318.03,C574418419,18688.73,10370.7,M1329095867,0.0,0.0,0,0
260,PAYMENT,16113.86,C1286711621,18995.0,2881.14,M2127887659,0.0,0.0,0,0
260,CASH_OUT,50349.99,C2129027484,10360.0,0.0,C670823589,23802.62,74152.61,0,0
260,CASH_OUT,145416.18,C747167356,188828.79,43412.61,C1830731010,167560.23,312976.41,0,0
260,CASH_IN,169345.3,C819478703,5195862.62,5365207.92,C287860840,250681.2,81335.9,0,0
260,CASH_OUT,337451.94,C1276786455,241017.95,0.0,C1351690039,1379332.46,1716784.4,0,0
261,CASH_OUT,105677.03,C1479566261,0.0,0.0,C352206686,2456909.13,2562586.16,0,0
261,CASH_IN,128308.89,C373017367,10332624.2,10460933.08,C56624145,164488.58,36179.69,0,0
262,PAYMENT,122.54,C945345436,107354.0,107231.46,M394903767,0.0,0.0,0,0
262,PAYMENT,3036.85,C1359574887,0.0,0.0,M1132694399,0.0,0.0,0,0
262,PAYMENT,6210.29,C2003995053,2511.0,0.0,M417138511,0.0,0.0,0,0
262,CASH_OUT,13845.29,C1559714086,0.0,0.0,C1864943711,2477960.52,2491805.8,0,0
262,CASH_OUT,21022.47,C1369749401,29079.0,8056.53,C1467215271,15932.09,36954.56,0,0
262,CASH_IN,329122.25,C1848727160,1037483.14,1366605.38,C1105777254,523267.94,194145.69,0,0
263,TRANSFER,216187.8,C960755382,11731.54,0.0,C1426198354,217202.47,433390.27,0,0
264,PAYMENT,5434.54,C617240150,0.0,0.0,M1801591674,0.0,0.0,0,0
264,PAYMENT,6861.62,C1530544393,8505.0,1643.38,M2022498099,0.0,0.0,0,0
265,PAYMENT,1456.59,C1774700990,0.0,0.0,M292069298,0.0,0.0,0,0
265,CASH_IN,127419.67,C1298298489,5351237.73,5478657.4,C1842675197,322662.48,195242.81,0,0
266,PAYMENT,3123.24,C1551703422,50036.0,46912.76,M616455084,0.0,0.0,0,0
273,CASH_OUT,10948.96,C383777331,104581.0,93632.04,C1236560241,202381.69,213330.65,0,0
273,CASH_IN,23596.65,C401976354,1178873.8,1202470.45,C428534746,506097.67,482501.02,0,0
273,CASH_OUT,65516.41,C1299833458,115018.0,49501.59,C1817619626,0.0,65516.41,0,0
273,CASH_IN,141372.22,C1556023750,125075.0,266447.22,C259274469,2008870.08,1867497.85,0,0
274,PAYMENT,884.31,C80308678,1011.0,126.69,M142290929,0.0,0.0,0,0
274,CASH_OUT,1340.66,C1409982566,561820.0,560479.34,C834374548,614764.77,616105.42,0,0
274,CASH_OUT,57116.15,C1893538820,31845.0,0.0,C1935154504,0.0,57116.15,0,0
274,CASH_IN,111704.72,C2143355930,5123536.54,5235241.26,C1477288069,695083.99,583379.27,0,0
274,CASH_OUT,208756.64,C712733463,11928.0,0.0,C284249137,896018.61,1104775.25,0,0
274,CASH_OUT,215948.89,C1421842869,11334.0,0.0,C1590264597,85379.61,301328.5,0,0
274,CASH_IN,267478.68,C1043463220,8289763.13,8557241.81,C1936337561,743217.17,475738.49,0,0
274,CASH_OUT,417787.06,C1653173465,36702.0,0.0,C339666788,0.0,417787.06,0,0
275,PAYMENT,376.56,C695544982,0.0,0.0,M1641817650,0.0,0.0,0,0
275,PAYMENT,827.44,C1319776052,398417.0,397589.56,M1534493688,0.0,0.0,0,0
275,PAYMENT,1604.03,C1063742446,210409.0,208804.97,M1299009178,0.0,0.0,0,0
275,PAYMENT,4914.0,C643376447,23008.62,18094.63,M529343290,0.0,0.0,0,0
275,PAYMENT,5936.51,C96074906,111765.06,105828.55,M381328609,0.0,0.0,0,0
275,PAYMENT,11971.69,C1164296510,94298.0,82326.31,M405800689,0.0,0.0,0,0
275,TRANSFER,58905.66,C1796650314,0.0,0.0,C423248942,196558.77,255464.43,0,0
275,TRANSFER,300931.22,C1590961484,0.0,0.0,C913217980,415832.66,716763.88,0,0
275,CASH_IN,305515.42,C539780774,164340.63,469856.05,C1580543546,11104497.77,10798982.35,0,0
275,CASH_OUT,326198.97,C1677559682,534426.0,208227.03,C22890079,0.0,326198.97,0,0
276,CASH_OUT,743.53,C1955479987,51863.0,51119.47,C1436390755,12360.56,13104.09,0,0
276,PAYMENT,4291.23,C67590104,736055.0,731763.77,M597299529,0.0,0.0,0,0
276,PAYMENT,5254.72,C1601025002,0.0,0.0,M841749971,0.0,0.0,0,0
276,CASH_OUT,7832.09,C1262668971,0.0,0.0,C615238056,427319.08,435151.17,0,0
276,CASH_IN,17314.78,C330175937,4431595.75,4448910.53,C696882623,2137130.5,2119815.73,0,0
276,PAYMENT,25507.37,C447791282,10982.0,0.0,M1487664936,0.0,0.0,0,0
276,CASH_OUT,37880.06,C1805409130,0.0,0.0,C942687213,2013169.96,2051050.02,0,0
276,CASH_OUT,81595.54,C1360761487,20791.0,0.0,C2080099779,17605.25,99200.79,0,0
276,CASH_IN,91771.07,C162503121,25598835.24,25690606.31,C950000640,169785.54,78014.48,0,0
276,CASH_IN,262084.07,C1000125073,7764084.99,8026169.06,C1443650775,1854632.42,1592548.35,0,0
277,PAYMENT,9115.76,C1199002314,56532.0,47416.24,M1409545519,0.0,0.0,0,0
277,PAYMENT,10692.69,C1307314716,49964.0,39271.31,M1655490110,0.0,0.0,0,0
277,PAYMENT,11450.12,C968220575,117892.0,106441.88,M1248272626,0.0,0.0,0,0
277,CASH_OUT,50505.47,C2036699377,0.0,0.0,C1918225474,1170831.91,1221337.38,0,0
277,CASH_OUT,51401.63,C420619031,0.0,0.0,C2083574589,4915569.46,4966971.09,0,0
277,CASH_IN,82534.5,C425038418,773595.05,856129.55,C168874772,11292790.52,11210256.02,0,0
277,CASH_OUT,89953.77,C1382244005,51731.0,0.0,C1779857533,0.0,89953.77,0,0
277,CASH_OUT,112636.97,C824160459,1202.66,0.0,C782860253,152238.71,264875.68,0,0
277,CASH_OUT,114181.33,C2121859263,0.0,0.0,C1859787083,3015446.25,3129627.58,0,0
277,CASH_OUT,138225.21,C1887309832,15224.0,0.0,C925384848,449108.31,587333.52,0,0
277,CASH_OUT,142668.71,C922371862,0.0,0.0,C2051193844,181472.99,324141.7,0,0
277,CASH_OUT,239121.18,C2047697635,0.0,0.0,C53443461,250452.44,489573.62,0,0
278,CASH_OUT,3167.66,C1593272099,62536.0,59368.34,C1641185696,0.0,0.0,0,0
278,PAYMENT,3714.61,C66542908,5038.0,1323.39,M1459510436,0.0,0.0,0,0
278,DEBIT,4255.08,C488741547,1312.0,0.0,C1275523472,69141.52,73396.61,0,0
278,PAYMENT,4333.56,C1208859928,203251.92,198918.36,M1254110536,0.0,0.0,0,0
278,PAYMENT,6387.09,C1904686700,38372.17,31985.08,M1847855542,0.0,0.0,0,0
278,PAYMENT,8444.02,C980267936,0.0,0.0,M2136017255,0.0,0.0,0,0
278,CASH_OUT,10623.68,C1517830985,39741.0,29117.32,C1359207155,11128427.96,11139051.64,0,0
278,PAYMENT,15158.56,C369208706,0.0,0.0,M1716975574,0.0,0.0,0,0
278,CASH_OUT,115217.81,C665905157,0.0,0.0,C128155854,135755.19,250972.99,0,0
278,CASH_IN,264728.38,C1683460342,9191290.36,9456018.74,C1121446330,1746385.19,1481656.82,0,0
278,CASH_OUT,287571.79,C681141508,29878.0,0.0,C55246808,385445.52,673017.31,0,0
279,DEBIT,1164.9,C701488017,107485.0,106320.1,C2115233568,1527268.42,1528433.32,0,0
279,PAYMENT,1420.82,C727673296,5107.0,3686.19,M589661424,0.0,0.0,0,0
279,PAYMENT,2092.35,C395301632,26151.0,24058.65,M721631842,0.0,0.0,0,0
279,PAYMENT,2704.36,C1651237467,278488.58,275784.22,M1014667685,0.0,0.0,0,0
279,PAYMENT,3779.36,C1017314740,6098.0,2318.64,M1281259873,0.0,0.0,0,0
279,PAYMENT,3858.9,C1643410812,205800.28,201941.38,M1113193172,0.0,0.0,0,0
279,PAYMENT,4968.75,C1658557713,27586.0,22617.25,M1110410939,0.0,0.0,0,0
279,PAYMENT,13056.85,C1312172398,14305.0,1248.15,M1125327048,0.0,0.0,0,0
279,PAYMENT,14057.22,C609764432,0.0,0.0,M347000537,0.0,0.0,0,0
279,PAYMENT,24140.51,C732230407,0.0,0.0,M1419469115,0.0,0.0,0,0
279,CASH_OUT,53741.78,C1216165942,277.0,0.0,C1581250079,321124.17,374865.95,0,0
279,CASH_OUT,97392.76,C335960309,102194.0,4801.24,C784004593,0.0,97392.76,0,0
279,CASH_OUT,107825.24,C1014418506,0.0,0.0,C1517603402,335732.27,443557.51,0,0
279,CASH_IN,113717.08,C611196015,4018082.21,4131799.29,C510971321,2988936.62,2875219.55,0,0
279,CASH_IN,160494.33,C457506643,1450696.38,1611190.72,C1369941160,196000.16,35505.82,0,0
279,CASH_OUT,184433.86,C2012763338,94883.0,0.0,C1752289820,0.0,184433.86,0,0
279,CASH_OUT,236757.45,C1317321440,0.0,0.0,C461072507,1117259.88,1354017.33,0,0
279,CASH_OUT,279993.03,C1558234184,0.0,0.0,C1833231741,976646.65,1256639.68,0,0
280,PAYMENT,3560.03,C1563990563,50226.0,46665.97,M4506020,0.0,0.0,0,0
280,PAYMENT,5484.05,C389155531,142506.0,137021.95,M737105883,0.0,0.0,0,0
280,PAYMENT,8432.76,C1177662496,61758.0,53325.24,M1851304843,0.0,0.0,0,0
280,CASH_IN,8662.02,C1460661799,131014.0,139676.02,C844303187,0.0,0.0,0,0
280,PAYMENT,9334.66,C1009867558,1957.31,0.0,M1961451993,0.0,0.0,0,0
280,CASH_IN,9436.73,C1526028809,679092.57,688529.31,C1894075776,2993770.27,2984333.54,0,0
280,CASH_IN,176845.67,C1021435381,1133272.43,1310118.1,C1373970969,7002943.99,6826098.32,0,0
280,CASH_OUT,254272.46,C1827060229,22334.0,0.0,C2090722215,0.0,254272.46,0,0
281,PAYMENT,2338.71,C1618540705,0.0,0.0,M409070322,0.0,0.0,0,0
281,PAYMENT,2904.77,C1428760355,2041.0,0.0,M593951546,0.0,0.0,0,0
281,PAYMENT,4562.59,C2076797179,0.0,0.0,M773787587,0.0,0.0,0,0
281,PAYMENT,21766.78,C1218047828,0.0,0.0,M1133823278,0.0,0.0,0,0
281,CASH_OUT,22989.71,C1918384445,0.0,0.0,C1468073953,1093380.83,1116370.55,0,0
281,CASH_IN,41400.85,C2097960998,3023365.88,3064766.74,C2074137390,174415.98,133015.13,0,0
281,TRANSFER,87225.81,C122674677,0.0,0.0,C1584769694,411054.14,498279.95,0,0
281,CASH_OUT,91689.77,C868153743,513054.0,421364.23,C1006320918,0.0,91689.77,0,0
281,CASH_OUT,95449.79,C1994295670,303510.0,208060.21,C1009064335,442756.28,538206.08,0,0
281,CASH_OUT,149436.87,C1667667445,128102.0,0.0,C902481712,226169.97,375606.84,0,0
281,TRANSFER,233891.03,C105850564,10674.0,0.0,C903418692,33750.81,267641.84,0,0
281,CASH_OUT,235590.12,C41051822,0.0,0.0,C733899408,440746.18,676336.3,0,0
281,CASH_OUT,294245.12,C325039568,40772.0,0.0,C1117400135,1779581.01,2073826.12,0,0
281,CASH_IN,419947.24,C523365902,2444274.55,2864221.79,C1741103781,1709636.7,1289689.46,0,0
282,PAYMENT,6340.88,C541168783,0.0,0.0,M242006095,0.0,0.0,0,0
282,PAYMENT,6964.41,C176649818,2716.0,0.0,M1331578374,0.0,0.0,0,0
282,CASH_IN,17015.05,C1266999585,6299142.45,6316157.5,C626560229,372283.6,355268.55,0,0
282,PAYMENT,21002.91,C24702312,0.0,0.0,M1189039736,0.0,0.0,0,0
282,PAYMENT,21135.29,C259549410,0.0,0.0,M525715841,0.0,0.0,0,0
282,CASH_IN,87271.24,C781578392,207682.0,294953.24,C1777335108,0.0,0.0,0,0
